	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre
19	0.925	0.228	5	-21.01	1	0.111	0.842	0.941	0.105	0.943	119.996	104498	4	Stream & Chill	Lo Fi Hip Hop	LOFI
0	0.79	0.538	1	-7.364	1	0.173	0.846	0.861	0.166	0.937	155.955	84615	4	All Star	Jamie Lean	LOFI
1	0.594	0.514	0	-7.833	0	0.135	0.851	0.899	0.105	0.393	130.139	73846	1	Bask Machine	Jamie Lean	LOFI
2	0.681	0.872	11	-4.378	0	0.031	0.887	0.867	0.112	0.0646	129.991	93803	4	Calming Dreamer	Jamie Lean	LOFI
3	0.713	0.188	9	-12.792	0	0.0355	0.927	0.9	0.0728	0.883	90.011	88000	4	Digital Dreams	Jamie Lean	LOFI
4	0.769	0.529	6	-11.151	1	0.0921	0.147	0.616	0.11	0.411	92.926	82854	4	E U MIRACLE	Jamie Lean	LOFI
5	0.596	0.421	8	-7.765	1	0.05	0.639	0.879	0.152	0.305	78.045	72308	4	Enjoy Voice	Jamie Lean	LOFI
6	0.685	0.527	3	-8.418	0	0.0401	0.738	0.876	0.153	0.62	156.015	86154	4	Always Time	Jamie Lean	LOFI
7	0.734	0.229	1	-8.637	1	0.058	0.679	0.923	0.108	0.301	78.078	73846	4	Entertain Masters	Jamie Lean	LOFI
8	0.715	0.652	6	-10.945	0	0.154	0.859	0.299	0.224	0.354	70.043	99429	4	Explicit Status	Jamie Lean	LOFI
9	0.746	0.238	1	-12.377	0	0.315	0.891	0.817	0.127	0.655	77.976	73846	4	Golden Warm-Up	Jamie Lean	LOFI
10	0.788	0.276	1	-11.011	0	0.0362	0.799	0.906	0.109	0.847	160.024	80000	4	Island	Jamie Lean	LOFI
11	0.743	0.47	3	-11.418	0	0.263	0.918	0.503	0.0883	0.196	78.012	73846	4	Late Cash	Jamie Lean	LOFI
12	0.522	0.505	0	-8.793	1	0.0443	0.78	0.899	0.134	0.513	109.875	88615	1	Neo city	Jamie Lean	LOFI
13	0.723	0.376	1	-9.547	0	0.0326	0.905	0.614	0.13	0.531	140.102	123429	4	No water	Jamie Lean	LOFI
14	0.565	0.575	7	-10.148	0	0.0315	0.00294	0.654	0.0806	0.498	150.014	78408	4	Passion Hifi	Jamie Lean	LOFI
15	0.736	0.531	10	-5.841	1	0.0799	0.00854	0.923	0.101	0.741	78.022	86154	4	Melody Of Pain	Jamie Lean	LOFI
16	0.84	0.202	6	-11.327	0	0.308	0.38	0.948	0.11	0.341	78.012	86154	4	Private Moves	Jamie Lean	LOFI
17	0.634	0.584	9	-11.383	0	0.0422	0.016	0.801	0.104	0.289	129.994	82726	4	Repose Spirit	Jamie Lean	LOFI
18	0.73	0.3	9	-5.662	1	0.434	0.00407	0.0	0.133	0.283	78.12	86154	4	Safe Guide	Jamie Lean	LOFI
19	0.577	0.193	6	-9.602	1	0.0504	0.977	0.952	0.104	0.43	180.192	74667	4	Soften Voice	Jamie Lean	LOFI
20	0.613	0.231	4	-21.149	0	0.0626	0.0173	0.65	0.247	0.123	80.011	95993	4	Lean	Jamie Lean	LOFI
21	0.548	0.448	9	-7.356	1	0.0435	0.973	0.929	0.122	0.113	78.107	76923	4	Lonely Destiny	Jamie Lean	LOFI
22	0.629	0.347	2	-10.006	1	0.0367	0.966	0.967	0.0952	0.217	72.489	93333	4	Soften Wave	Jamie Lean	LOFI
23	0.756	0.316	1	-11.038	1	0.0805	0.982	0.936	0.105	0.412	90.017	96000	4	Still Need Song	Jamie Lean	LOFI
24	0.624	0.397	11	-7.48	0	0.027	0.049	0.843	0.114	0.129	70.005	94286	4	This Is Love	Jamie Lean	LOFI
25	0.752	0.511	5	-8.686	0	0.0562	0.0187	0.634	0.0976	0.304	140.056	96000	4	Wind Down	Jamie Lean	LOFI
0	0.455	0.79	7	-4.049	1	0.0432	3.78e-06	0.00021	0.0866	0.22	125.964	217467	4	Realize	AC/DC	ROCK
1	0.526	0.871	7	-4.132	1	0.032	1.74e-05	0.000142	0.0573	0.745	109.82	246467	4	Rejection	AC/DC	ROCK
2	0.599	0.787	2	-4.708	1	0.0338	2.07e-05	5.27e-05	0.064	0.822	114.065	185133	4	Shot In The Dark	AC/DC	ROCK
3	0.57	0.753	9	-5.98	1	0.0365	1.62e-06	0.627	0.133	0.477	119.99	212227	4	Through The Mists Of Time	AC/DC	ROCK
4	0.675	0.93	0	-4.515	1	0.0319	8.32e-05	0.000454	0.315	0.778	110.013	190333	4	Kick You When You're Down	AC/DC	ROCK
5	0.616	0.801	9	-4.39	1	0.0342	0.000165	3.97e-05	0.11	0.4	120.029	222253	4	Witch's Spell	AC/DC	ROCK
6	0.521	0.881	9	-5.309	1	0.0387	4.93e-06	0.0114	0.141	0.564	160.026	210360	4	Demon Fire	AC/DC	ROCK
7	0.737	0.709	0	-5.744	1	0.0337	0.00012	0.00294	0.199	0.839	108.016	174400	4	Wild Reputation	AC/DC	ROCK
8	0.49	0.905	0	-4.488	1	0.03	0.000459	0.00934	0.202	0.537	94.988	219640	4	No Man's Land	AC/DC	ROCK
9	0.649	0.849	9	-4.502	1	0.0326	1.9e-05	0.0852	0.0949	0.864	116.009	192640	4	Systems Down	AC/DC	ROCK
10	0.628	0.83	7	-4.752	1	0.0626	0.00038	2.53e-05	0.0982	0.767	120.004	185320	4	Money Shot	AC/DC	ROCK
11	0.549	0.731	2	-5.617	1	0.035	0.000123	1.28e-05	0.0655	0.622	86.239	211147	4	Code Red	AC/DC	ROCK
0	0.572	0.825	8	-3.977	1	0.04	7.13e-05	0.000134	0.134	0.56	98.057	183053	4	Rock or Bust	AC/DC	ROCK
1	0.52	0.872	0	-4.354	1	0.0383	6.71e-06	0.246	0.207	0.449	120.006	167133	4	Play Ball	AC/DC	ROCK
2	0.537	0.88	5	-4.902	1	0.0353	0.000131	0.00531	0.135	0.37	120.976	204373	4	Rock the Blues Away	AC/DC	ROCK
3	0.51	0.896	9	-3.585	1	0.0624	1.09e-05	0.000771	0.0826	0.652	120.134	177253	4	Miss Adventure	AC/DC	ROCK
4	0.502	0.816	9	-4.562	1	0.0329	4.71e-05	0.0217	0.302	0.475	99.372	215440	4	Dogs of War	AC/DC	ROCK
5	0.626	0.833	2	-4.352	1	0.0285	0.000157	0.000717	0.0608	0.863	107.572	202587	4	Got Some Rock & Roll Thunder	AC/DC	ROCK
6	0.57	0.758	9	-4.362	1	0.036	5.64e-05	0.0304	0.448	0.451	93.095	164227	4	Hard Times	AC/DC	ROCK
7	0.457	0.93	9	-4.203	1	0.0588	4.67e-06	0.197	0.174	0.674	150.188	210200	4	Baptism By Fire	AC/DC	ROCK
8	0.448	0.94	11	-3.52	1	0.0516	4.94e-05	3.13e-05	0.0975	0.593	91.212	162840	4	Rock the House	AC/DC	ROCK
9	0.449	0.847	11	-4.31	1	0.0463	6.25e-06	0.032	0.133	0.654	192.149	189720	4	Sweet Candy	AC/DC	ROCK
10	0.409	0.858	5	-4.644	1	0.0393	0.000104	0.135	0.212	0.628	168.955	221360	4	Emission Control	AC/DC	ROCK
0	0.461	0.965	1	-5.087	1	0.067	0.000379	2.17e-05	0.931	0.432	125.742	281280	4	Rock N Roll Train - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
1	0.361	0.954	1	-4.608	1	0.0772	0.000918	0.0	0.977	0.375	129.602	267600	4	Hell Ain't a Bad Place to Be - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
2	0.324	0.95	8	-4.553	1	0.0774	0.000593	1.28e-06	0.987	0.511	92.703	255053	4	Back In Black - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
3	0.474	0.974	10	-4.566	0	0.0635	0.000912	0.0	0.989	0.421	130.935	247960	4	Big Jack - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
4	0.277	0.934	8	-4.788	1	0.118	0.000979	1.92e-05	0.972	0.416	140.06	298827	4	Dirty Deeds Done Dirt Cheap - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
5	0.378	0.965	1	-4.126	1	0.0818	8.26e-05	3.09e-06	0.968	0.414	135.138	227400	4	Shot Down in Flames - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
6	0.315	0.982	3	-4.872	1	0.109	0.000842	3.48e-05	0.982	0.327	130.095	332493	4	Thunderstruck - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
7	0.319	0.958	1	-5.557	1	0.0513	0.000141	0.000457	0.994	0.528	92.956	224067	4	Black Ice - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
8	0.34	0.937	8	-6.017	1	0.116	0.00644	0.00148	0.965	0.263	73.837	612480	4	The Jack - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
9	0.297	0.923	1	-5.054	1	0.0577	0.000227	7.71e-06	0.954	0.247	117.026	337800	4	Hells Bells - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
10	0.309	0.973	1	-5.045	1	0.124	0.000698	7.64e-06	0.991	0.222	139.89	355987	4	Shoot to Thrill - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
11	0.527	0.951	8	-5.805	1	0.085	0.000505	4.18e-06	0.963	0.562	130.996	219200	4	War Machine - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
12	0.423	0.921	8	-6.108	1	0.117	0.00128	0.0135	0.921	0.183	138.441	309880	4	Dog Eat Dog - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
13	0.404	0.966	6	-4.83	1	0.0863	0.00172	0.0	0.752	0.622	129.914	241653	4	You Shook Me All Night Long - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
14	0.322	0.97	8	-4.654	1	0.166	0.000956	5.97e-05	0.977	0.284	130.349	237333	4	T.N.T. - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
15	0.179	0.968	1	-4.46	1	0.0948	6.13e-05	3.27e-05	0.948	0.256	150.944	357587	4	Whole Lotta Rosie - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
16	0.249	0.99	1	-5.06	1	0.178	0.00166	0.42	0.556	0.0621	111.927	1086853	4	Let There Be Rock - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
17	0.3	0.973	1	-5.142	1	0.116	0.0167	0.0	0.959	0.227	124.496	284253	4	Highway to Hell - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
18	0.225	0.953	3	-5.026	1	0.109	0.000331	6.96e-06	0.984	0.395	126.714	465427	4	For Those About to Rock (We Salute You) - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	ROCK
0	0.547	0.931	2	-2.356	1	0.0615	0.000998	0.0118	0.278	0.697	118.4	261507	4	Rock N Roll Train	AC/DC	ROCK
1	0.554	0.657	2	-3.197	1	0.0283	0.000411	0.00757	0.182	0.583	93.899	214173	4	Skies on Fire	AC/DC	ROCK
2	0.535	0.891	11	-2.754	0	0.0417	0.000159	0.0054	0.0992	0.436	125.796	237067	4	Big Jack	AC/DC	ROCK
3	0.605	0.9	2	-2.717	1	0.0291	0.000522	0.0271	0.0466	0.467	120.895	202160	4	Anything Goes	AC/DC	ROCK
4	0.518	0.718	9	-4.355	1	0.0343	4.85e-05	0.244	0.25	0.531	127.593	189787	4	War Machine	AC/DC	ROCK
5	0.5	0.82	2	-3.517	1	0.0279	6.54e-05	0.0124	0.152	0.307	98.705	246413	4	Smash N Grab	AC/DC	ROCK
6	0.578	0.823	9	-3.163	1	0.0325	5.59e-05	0.00254	0.0721	0.387	123.429	197080	4	Spoilin' for a Fight	AC/DC	ROCK
7	0.494	0.843	9	-3.079	1	0.0338	9.83e-05	0.000275	0.255	0.689	132.385	208493	4	Wheels	AC/DC	ROCK
8	0.618	0.722	9	-3.438	0	0.0277	0.00153	0.00361	0.137	0.849	96.436	213880	4	Decibel	AC/DC	ROCK
9	0.525	0.789	0	-4.05	1	0.0269	0.00026	0.000207	0.101	0.222	95.319	190213	4	Stormy May Day	AC/DC	ROCK
10	0.596	0.651	9	-3.822	1	0.0368	0.00157	4.43e-06	0.0762	0.587	103.844	232947	4	She Likes Rock N Roll	AC/DC	ROCK
11	0.58	0.709	0	-3.593	1	0.0277	0.000432	0.00277	0.107	0.677	85.538	255453	4	Money Made	AC/DC	ROCK
12	0.492	0.661	10	-5.497	1	0.0249	0.00344	0.000585	0.241	0.389	106.634	280907	4	Rock N Roll Dream	AC/DC	ROCK
13	0.556	0.849	0	-4.044	1	0.0306	0.000364	0.000274	0.126	0.451	124.99	202493	4	Rocking All the Way	AC/DC	ROCK
14	0.501	0.889	4	-3.89	0	0.0296	0.000323	0.00164	0.186	0.442	94.37	205107	4	Black Ice	AC/DC	ROCK
0	0.588	0.851	7	-4.206	1	0.033	0.0344	0.00773	0.16	0.706	123.691	214560	4	Stiff Upper Lip	AC/DC	ROCK
1	0.615	0.702	9	-3.825	1	0.0463	0.0631	4.86e-06	0.0805	0.599	111.865	221067	4	Meltdown	AC/DC	ROCK
2	0.615	0.567	9	-4.976	1	0.0321	0.0178	0.0814	0.227	0.632	85.762	236427	4	House of Jazz	AC/DC	ROCK
3	0.731	0.659	0	-5.259	1	0.0391	0.0449	0.212	0.107	0.931	115.845	239133	4	Hold Me Back	AC/DC	ROCK
4	0.494	0.881	9	-4.773	1	0.037	0.0111	0.00953	0.104	0.623	160.942	239467	4	Safe in New York City	AC/DC	ROCK
5	0.602	0.835	11	-4.407	1	0.0258	0.0165	0.00246	0.66	0.727	110.116	221400	4	Can't Stand Still	AC/DC	ROCK
6	0.447	0.638	2	-4.724	1	0.0274	0.0741	0.0169	0.0984	0.539	84.98	242000	4	Can't Stop Rock 'n' Roll	AC/DC	ROCK
7	0.541	0.696	2	-3.988	1	0.0638	0.0329	0.00315	0.0593	0.786	118.901	226333	4	Satellite Blues	AC/DC	ROCK
8	0.516	0.443	4	-4.98	0	0.0382	0.137	0.00214	0.0549	0.541	88.798	232133	4	Damned	AC/DC	ROCK
9	0.51	0.586	9	-5.226	1	0.0294	0.0304	0.016	0.144	0.614	89.778	242600	4	Come and Get It	AC/DC	ROCK
10	0.569	0.591	9	-3.962	1	0.037	0.0222	0.00123	0.0771	0.577	102.685	276400	4	All Screwed Up	AC/DC	ROCK
11	0.547	0.722	7	-3.859	1	0.0317	0.0069	0.000113	0.064	0.92	129.616	235693	4	Give It Up	AC/DC	ROCK
0	0.481	0.724	4	-5.642	1	0.0324	0.0018	0.177	0.11	0.2	116.322	271000	4	Hard as a Rock	AC/DC	ROCK
1	0.387	0.74	7	-5.822	1	0.0476	0.00862	0.000113	0.345	0.816	197.839	272640	4	Cover You in Oil	AC/DC	ROCK
2	0.491	0.714	7	-5.515	1	0.0266	0.000138	0.529	0.2	0.26	97.861	250693	4	The Furor	AC/DC	ROCK
3	0.485	0.603	9	-6.608	1	0.0594	0.0068	0.0349	0.227	0.468	111.756	246973	3	Boogie Man	AC/DC	ROCK
4	0.301	0.675	9	-6.781	1	0.034	0.00185	0.0165	0.113	0.526	180.773	335027	4	The Honey Roll	AC/DC	ROCK
5	0.632	0.688	1	-6.149	0	0.0311	0.00404	0.0867	0.0894	0.615	113.187	305507	4	Burnin' Alive	AC/DC	ROCK
6	0.475	0.639	9	-7.921	1	0.0421	0.0026	0.0163	0.15	0.656	125.167	314427	4	Hail Caesar	AC/DC	ROCK
7	0.559	0.709	9	-5.872	1	0.0359	0.0103	0.498	0.122	0.764	118.419	194133	4	Love Bomb	AC/DC	ROCK
8	0.504	0.731	4	-7.345	1	0.0417	0.00782	0.00287	0.321	0.782	143.354	254533	4	Caught with Your Pants Down	AC/DC	ROCK
9	0.432	0.613	9	-5.679	1	0.0315	0.00151	0.00293	0.0725	0.713	94.119	275133	4	Whiskey on the Rocks	AC/DC	ROCK
10	0.473	0.862	2	-5.781	1	0.063	0.000728	0.00825	0.121	0.41	127.233	270760	4	Ballbreaker	AC/DC	ROCK
0	0.255	0.973	4	-5.579	1	0.257	0.000774	0.0388	0.728	0.0671	135.116	395227	4	Thunderstruck - Live - 1991	AC/DC	ROCK
1	0.296	0.975	2	-4.855	1	0.0662	1.59e-05	0.867	0.862	0.561	147.293	320467	4	Shoot to Thrill - Live - 1991	AC/DC	ROCK
2	0.471	0.984	9	-4.211	1	0.0795	0.000585	0.000739	0.95	0.426	96.542	266533	4	Back In Black - Live - 1991	AC/DC	ROCK
3	0.451	0.97	0	-5.346	1	0.151	0.000862	0.402	0.977	0.222	129.97	315000	4	Who Made Who - Live - 1991	AC/DC	ROCK
4	0.407	0.987	2	-5.306	1	0.0745	0.000926	0.259	0.954	0.349	95.097	215933	4	Heatseeker - Live - 1991	AC/DC	ROCK
5	0.286	0.808	9	-6.182	1	0.0682	0.000359	0.0324	0.944	0.394	74.443	416627	4	The Jack - Live - 1991	AC/DC	ROCK
6	0.476	0.954	7	-4.337	1	0.0585	0.000422	0.883	0.958	0.485	122.274	258267	4	Moneytalks - Live - 1991	AC/DC	ROCK
7	0.317	0.931	2	-5.794	1	0.0576	6.26e-05	0.653	0.878	0.248	113.007	360360	4	Hells Bells - Live - 1991	AC/DC	ROCK
8	0.465	0.977	9	-4.382	1	0.138	0.00144	0.106	0.954	0.434	140.433	302093	4	Dirty Deeds Done Dirt Cheap - Live - 1991	AC/DC	ROCK
9	0.35	0.984	7	-5.412	1	0.139	4.01e-05	0.311	0.971	0.263	98.673	269973	4	Whole Lotta Rosie - Live - 1991	AC/DC	ROCK
10	0.462	0.981	7	-4.334	1	0.0982	0.00139	0.0128	0.929	0.671	138.041	232600	4	You Shook Me All Night Long - Live - 1991	AC/DC	ROCK
11	0.491	0.982	2	-5.093	1	0.113	0.00552	0.0575	0.968	0.309	120.323	237200	4	Highway to Hell - Live - 1991	AC/DC	ROCK
12	0.455	0.979	2	-4.727	1	0.132	0.00222	0.00236	0.419	0.49	128.301	227707	4	T.N.T. - Live - 1991	AC/DC	ROCK
13	0.333	0.978	9	-4.425	1	0.121	7.64e-05	0.476	0.879	0.323	131.745	437640	4	For Those About to Rock (We Salute You) - Live - 1991	AC/DC	ROCK
0	0.252	0.975	4	-5.548	1	0.271	0.00088	0.0658	0.747	0.0709	134.818	395227	4	Thunderstruck - Live - 1991	AC/DC	ROCK
1	0.304	0.974	2	-4.874	1	0.0681	1.71e-05	0.778	0.892	0.556	145.91	320933	4	Shoot to Thrill - Live - 1991	AC/DC	ROCK
2	0.46	0.984	9	-4.239	1	0.0657	0.000513	0.000697	0.937	0.447	96.468	267373	4	Back In Black - Live - 1991	AC/DC	ROCK
3	0.351	0.924	9	-6.247	1	0.0859	0.000562	0.511	0.709	0.381	132.942	340667	4	Sin City - Live - 1991	AC/DC	ROCK
4	0.455	0.969	0	-5.368	1	0.152	0.000794	0.368	0.974	0.225	129.979	315067	4	Who Made Who - Live - 1991	AC/DC	ROCK
5	0.414	0.984	2	-5.259	1	0.0745	0.000732	0.356	0.938	0.337	95.082	216333	4	Heatseeker - Live - 1991	AC/DC	ROCK
6	0.411	0.982	4	-6.086	0	0.0867	0.00054	0.0106	0.889	0.217	104.951	218867	4	Fire Your Guns - Live - 1991	AC/DC	ROCK
7	0.327	0.847	9	-6.69	1	0.109	0.00667	0.254	0.934	0.31	131.099	881800	4	Jailbreak - Live - 1991	AC/DC	ROCK
8	0.285	0.814	11	-6.19	0	0.0698	0.000277	0.0336	0.959	0.383	74.208	416667	4	The Jack - Live - 1991	AC/DC	ROCK
9	0.263	0.937	9	-5.821	1	0.0811	3.72e-05	0.643	0.952	0.353	108.725	274467	4	The Razors Edge - Live - 1991	AC/DC	ROCK
10	0.484	0.982	9	-4.392	1	0.134	0.00115	0.183	0.949	0.456	140.354	302693	4	Dirty Deeds Done Dirt Cheap - Live - 1991	AC/DC	ROCK
11	0.468	0.956	7	-4.379	1	0.061	0.000348	0.843	0.968	0.525	122.331	269840	4	Moneytalks - Live - 1991	AC/DC	ROCK
12	0.317	0.929	2	-5.815	1	0.0581	6.75e-05	0.552	0.477	0.239	113.073	360867	4	Hells Bells - Live - 1991	AC/DC	ROCK
13	0.467	0.951	7	-4.228	1	0.0694	0.00323	0.184	0.899	0.372	110.46	272867	4	Are You Ready - Live - 1991	AC/DC	ROCK
14	0.398	0.982	2	-5.888	1	0.11	0.000393	0.0183	0.939	0.383	94.455	236027	4	That's the Way I Wanna Rock 'N' Roll - Live - 1991	AC/DC	ROCK
15	0.508	0.944	2	-5.319	1	0.0455	5.5e-05	0.777	0.952	0.748	141.243	632133	4	High Voltage - Live - 1991	AC/DC	ROCK
16	0.46	0.981	7	-4.352	1	0.1	0.00129	0.00745	0.942	0.689	138.028	233133	4	You Shook Me All Night Long - Live - 1991	AC/DC	ROCK
17	0.257	0.983	2	-5.447	1	0.118	4.21e-05	0.367	0.972	0.317	98.918	270200	4	Whole Lotta Rosie - Live - 1991	AC/DC	ROCK
18	0.272	0.965	2	-5.288	1	0.185	0.000581	0.519	0.952	0.106	110.768	736133	4	Let There Be Rock - Live - 1991	AC/DC	ROCK
19	0.112	0.855	5	-9.051	1	0.0949	0.305	0.962	0.712	0.234	152.405	63360	3	Bonny - Live - 1991	AC/DC	ROCK
20	0.491	0.984	2	-4.849	1	0.113	0.00374	0.0435	0.833	0.317	120.38	233000	4	Highway to Hell - Live - 1991	AC/DC	ROCK
21	0.445	0.977	2	-4.766	1	0.144	0.00274	0.00306	0.417	0.47	128.264	228160	4	T.N.T. - Live - 1991	AC/DC	ROCK
22	0.291	0.979	9	-4.451	1	0.154	7.61e-05	0.497	0.856	0.325	131.806	437640	4	For Those About to Rock (We Salute You) - Live - 1991	AC/DC	ROCK
0	0.502	0.89	4	-5.175	1	0.0364	0.000147	0.0117	0.217	0.259	133.52	292880	4	Thunderstruck	AC/DC	ROCK
1	0.551	0.96	9	-3.284	1	0.0508	0.00135	6.54e-06	0.0941	0.515	98.879	173747	4	Fire Your Guns	AC/DC	ROCK
2	0.649	0.903	7	-3.677	1	0.0318	0.000841	0.000351	0.122	0.412	121.841	225947	4	Moneytalks	AC/DC	ROCK
3	0.408	0.947	4	-3.522	1	0.0532	0.00108	0.195	0.168	0.306	101.053	262533	4	The Razors Edge	AC/DC	ROCK
4	0.432	0.872	9	-4.125	1	0.036	0.00447	0.00038	0.0673	0.247	111.959	239520	4	Mistress for Christmas	AC/DC	ROCK
5	0.437	0.901	2	-4.473	1	0.0778	0.00026	0.000258	0.0836	0.693	163.323	246680	4	Rock Your Heart Out	AC/DC	ROCK
6	0.452	0.821	7	-4.816	1	0.0324	0.0165	3.53e-06	0.13	0.414	108.529	250333	4	Are You Ready	AC/DC	ROCK
7	0.622	0.757	9	-3.449	1	0.0246	0.00212	1.91e-06	0.092	0.825	96.966	270240	4	Got You by the Balls	AC/DC	ROCK
8	0.581	0.912	4	-3.802	1	0.0317	0.000181	0.00149	0.0898	0.636	135.47	236520	4	Shot of Love	AC/DC	ROCK
9	0.637	0.76	2	-3.482	1	0.0304	0.0181	0.000216	0.0359	0.73	99.13	212320	4	Let's Make It	AC/DC	ROCK
10	0.417	0.741	2	-4.483	1	0.0699	0.0392	1.44e-06	0.102	0.572	202.798	193560	4	Goodbye and Good Riddance to Bad Luck	AC/DC	ROCK
11	0.45	0.848	7	-3.374	1	0.037	0.00586	0.000358	0.0764	0.621	91.841	198360	4	If You Dare	AC/DC	ROCK
0	0.372	0.873	8	-5.049	1	0.0426	0.00225	0.137	0.0638	0.481	159.991	230400	4	Heatseeker	AC/DC	ROCK
1	0.395	0.951	2	-5.469	1	0.107	0.0484	0.00334	0.315	0.514	157.614	225027	4	That's the Way I Wanna Rock 'N' Roll	AC/DC	ROCK
2	0.603	0.819	5	-4.037	0	0.0401	0.213	0.00281	0.371	0.572	97.957	248427	4	Meanstreak	AC/DC	ROCK
3	0.499	0.763	2	-5.41	1	0.0359	0.00331	0.0111	0.226	0.38	100.493	266440	4	Go Zone	AC/DC	ROCK
4	0.469	0.843	11	-5.982	0	0.0409	0.00136	0.0334	0.0696	0.298	122.324	238427	4	Kissin' Dynamite	AC/DC	ROCK
5	0.264	0.959	2	-4.521	1	0.174	0.0344	0.0106	0.146	0.233	171.98	256400	4	Nick of Time	AC/DC	ROCK
6	0.464	0.927	9	-5.138	1	0.0483	0.0191	0.237	0.263	0.544	106.715	251387	4	Some Sin for Nuthin'	AC/DC	ROCK
7	0.466	0.929	1	-4.889	1	0.0674	0.0298	0.00944	0.362	0.543	126.659	268720	4	Ruff Stuff	AC/DC	ROCK
8	0.455	0.938	0	-5.104	0	0.0609	0.00201	0.028	0.0496	0.383	122.586	319973	4	Two's Up	AC/DC	ROCK
9	0.432	0.988	9	-4.442	1	0.1	0.0142	0.00786	0.0841	0.199	111.276	272280	4	This Means War	AC/DC	ROCK
0	0.514	0.825	0	-5.135	1	0.0487	0.000286	0.293	0.607	0.655	125.274	207147	4	Who Made Who	AC/DC	ROCK
1	0.529	0.768	7	-5.51	1	0.0566	0.00224	0.00075	0.297	0.769	127.316	210880	4	You Shook Me All Night Long	AC/DC	ROCK
2	0.43	0.6	5	-8.259	1	0.067	0.0016	0.925	0.128	0.437	99.187	173653	4	D.T.	AC/DC	ROCK
3	0.466	0.943	0	-4.551	1	0.0533	0.00126	0.607	0.424	0.544	123.796	253400	4	Sink the Pink	AC/DC	ROCK
4	0.737	0.425	0	-8.215	1	0.0483	0.393	0.00238	0.091	0.309	106.346	349920	3	Ride On	AC/DC	ROCK
5	0.392	0.887	4	-4.733	0	0.0463	0.00562	0.00821	0.141	0.282	107.677	312893	4	Hells Bells	AC/DC	ROCK
6	0.543	0.926	0	-5.015	1	0.0544	0.0385	0.0272	0.0788	0.493	122.659	231773	4	Shake Your Foundations	AC/DC	ROCK
7	0.364	0.985	9	-5.905	0	0.0795	3.53e-05	0.801	0.0414	0.273	144.513	181360	4	Chase the Ace	AC/DC	ROCK
8	0.371	0.909	4	-5.704	1	0.101	0.000341	0.508	0.0894	0.48	132.885	353693	4	For Those About to Rock (We Salute You)	AC/DC	ROCK
0	0.322	0.92	2	-4.441	1	0.0574	0.00118	0.47	0.289	0.347	127.008	224253	4	Fly on the Wall	AC/DC	ROCK
1	0.491	0.932	7	-4.379	1	0.0631	0.00765	0.519	0.0562	0.459	122.226	250587	4	Shake Your Foundations	AC/DC	ROCK
2	0.461	0.948	7	-4.183	0	0.0675	0.0209	0.144	0.195	0.297	116.897	226040	4	First Blood	AC/DC	ROCK
3	0.583	0.84	2	-4.199	1	0.0385	0.207	0.369	0.088	0.565	79.351	262480	4	Danger	AC/DC	ROCK
4	0.474	0.932	0	-5.31	1	0.0487	0.00149	0.467	0.439	0.531	123.787	255147	4	Sink the Pink	AC/DC	ROCK
5	0.429	0.962	9	-4.051	1	0.0581	0.000535	0.0223	0.0983	0.312	99.545	224947	4	Playing with Girls	AC/DC	ROCK
6	0.443	0.879	9	-4.405	0	0.0416	0.0121	0.816	0.331	0.416	91.447	233320	4	Stand Up	AC/DC	ROCK
7	0.405	0.965	9	-5.096	1	0.0734	0.00208	0.225	0.164	0.474	116.395	272347	4	Hell or High Water	AC/DC	ROCK
8	0.536	0.972	5	-3.983	1	0.0416	0.0129	0.875	0.1	0.482	107.991	264373	4	Back in Business	AC/DC	ROCK
9	0.484	0.942	7	-5.452	0	0.0555	0.0109	0.889	0.357	0.594	105.997	216880	4	Send for the Man	AC/DC	ROCK
